55717,7500,9.76%,60 months,14.96%,MORTGAGE,7083.33,780-784,16449.0,10+ years
86309,16000,15.31%,36 months,20.10%,RENT,5924.5,695-699,9365.0,10+ years
74257,20500,23.28%,60 months,24.85%,RENT,4333.33,660-664,4699.0,5 years
39713,10000,18.25%,36 months,24.14%,RENT,6250.0,665-669,22828.0,1 year
26493,10000,11.99%,36 months,21.89%,MORTGAGE,3417.0,680-684,18069.0,4 years
32982,11000,11.71%,36 months,7.80%,OWN,3820.27,685-689,6844.0,2 years
101403,25000,19.05%,60 months,28.46%,RENT,5833.33,690-694,33127.0,1 year
99661,15000,10.16%,36 months,26.75%,MORTGAGE,7666.67,675-679,71879.0,5 years
67222,5600,14.09%,36 months,26.35%,RENT,3833.33,665-669,16163.0,5 years
41977,20000,11.71%,36 months,15.20%,RENT,4583.33,720-724,16575.0,5 years
91765,25450,19.72%,60 months,33.75%,OWN,4750.0,665-669,14435.0,10+ years
11648,7000,11.12%,36 months,9.06%,RENT,6333.33,715-719,349.0,10+ years
51810,10400,12.12%,36 months,18.92%,RENT,3333.33,690-694,11964.0,10+ years
82744,15000,7.90%,36 months,22.39%,MORTGAGE,7500.0,725-729,18756.0,10+ years
94041,24625,19.72%,60 months,20.96%,RENT,5166.67,675-679,20694.0,8 years
99568,21850,13.11%,36 months,28.08%,RENT,4166.67,690-694,20497.0,< 1 year
66550,6000,15.31%,36 months,15.68%,MORTGAGE,7500.0,670-674,5263.0,3 years
83847,5775,15.31%,36 months,4.08%,RENT,5000.0,670-674,10088.0,10+ years
33997,14475,15.27%,36 months,23.69%,RENT,4166.67,680-684,13294.0,3 years
72499,8000,17.27%,36 months,27.88%,RENT,2833.33,670-674,9926.0,6 years
92186,15000,12.12%,36 months,14.22%,MORTGAGE,5416.67,700-704,9237.0,< 1 year
80094,10000,17.77%,36 months,12.41%,MORTGAGE,4166.67,680-684,31212.0,8 years
32684,5600,13.49%,36 months,18.33%,RENT,2870.33,690-694,5033.0,5 years
96564,13000,14.09%,36 months,32.64%,MORTGAGE,5000.0,675-679,15208.0,10+ years
79363,2100,12.12%,36 months,25.77%,RENT,2555.16,680-684,21190.0,10+ years
70571,12000,12.12%,36 months,20.48%,MORTGAGE,7666.67,685-689,5832.0,2 years
3660,1000,13.16%,36 months,19.63%,RENT,3500.0,670-674,11189.0,2 years
65335,16000,14.09%,60 months,7.78%,RENT,4166.67,735-739,4240.0,2 years
36283,14000,7.90%,36 months,21.69%,RENT,3162.25,730-734,13579.0,9 years
21789,7350,10.74%,60 months,29.82%,MORTGAGE,5000.0,745-749,15093.0,4 years
7967,7000,7.14%,36 months,5.44%,MORTGAGE,3807.64,760-764,7196.0,5 years
76489,6000,12.12%,60 months,9.31%,RENT,9583.33,715-719,27756.0,2 years
19321,12000,10.00%,36 months,12.32%,MORTGAGE,5000.0,715-719,4515.0,7 years
73614,4225,6.03%,36 months,14.52%,MORTGAGE,2583.33,750-754,3907.0,4 years
11084,2500,6.76%,36 months,6.99%,MORTGAGE,4750.0,755-759,4658.0,4 years
43572,6000,15.96%,36 months,22.10%,RENT,5583.33,665-669,36748.0,5 years
62900,6000,6.03%,36 months,5.65%,MORTGAGE,7083.33,750-754,5747.0,4 years
85201,1800,15.31%,36 months,6.79%,MORTGAGE,6416.67,670-674,3394.0,7 years
69401,7200,15.80%,36 months,25.32%,MORTGAGE,3333.33,675-679,8903.0,6 years
52823,6000,12.12%,36 months,23.89%,MORTGAGE,8000.0,680-684,16139.0,2 years
2645,5000,9.32%,36 months,3.89%,MORTGAGE,2083.33,775-779,3901.0,4 years
62663,10500,17.77%,36 months,12.33%,MORTGAGE,4583.33,665-669,18936.0,5 years
79948,6625,17.77%,36 months,11.68%,RENT,10268.25,660-664,3563.0,2 years
71685,16000,22.47%,60 months,11.27%,RENT,4791.67,665-669,8474.0,2 years
100140,22000,16.29%,60 months,26.33%,RENT,4166.67,675-679,25245.0,5 years
11304,5000,15.21%,60 months,10.38%,RENT,6833.33,680-684,5045.0,8 years
89582,20000,8.90%,36 months,10.79%,RENT,12083.33,680-684,25672.0,1 year
23686,1500,13.06%,36 months,20.82%,MORTGAGE,7083.33,670-674,4665.0,6 years
28812,8000,7.49%,36 months,2.86%,MORTGAGE,5666.67,730-734,5964.0,10+ years
57235,18225,16.29%,60 months,32.19%,MORTGAGE,7166.67,705-709,29219.0,4 years
73371,5000,7.62%,36 months,8.43%,MORTGAGE,2916.67,740-744,12444.0,10+ years
65567,8000,17.77%,36 months,28.56%,RENT,2083.33,670-674,9059.0,6 years
104040,6000,10.75%,36 months,12.05%,RENT,6000.0,720-724,25090.0,10+ years
42555,8700,12.69%,36 months,5.02%,RENT,14166.67,675-679,19036.0,< 1 year
47998,9000,6.62%,36 months,16.14%,RENT,3333.33,740-744,8689.0,6 years
70942,16100,11.14%,36 months,25.36%,MORTGAGE,6250.0,715-719,9737.0,10+ years
75067,35000,21.00%,36 months,11.05%,MORTGAGE,7702.0,670-674,11346.0,10+ years
21036,4600,7.66%,36 months,9.14%,MORTGAGE,6500.0,700-704,12942.0,7 years
60201,5500,19.05%,36 months,2.33%,OWN,7500.0,660-664,2530.0,7 years
72655,5000,14.09%,36 months,11.18%,RENT,10625.0,670-674,8054.0,1 year
51070,10000,14.65%,36 months,12.04%,RENT,2791.67,710-714,12139.0,3 years
19831,10000,17.14%,36 months,9.59%,RENT,1658.0,680-684,4902.0,< 1 year
56446,17000,9.76%,36 months,23.60%,RENT,5416.67,740-744,5992.0,10+ years
92839,25000,22.47%,60 months,23.62%,MORTGAGE,5000.0,665-669,25348.0,3 years
74939,5000,7.90%,36 months,7.28%,RENT,8666.67,710-714,4572.0,1 year
59190,6000,13.11%,36 months,21.34%,MORTGAGE,5416.67,685-689,15107.0,10+ years
56692,8000,17.27%,36 months,7.32%,RENT,5833.33,670-674,5350.0,4 years
84593,12000,14.09%,36 months,15.33%,RENT,8666.67,695-699,9624.0,1 year
5724,3000,8.94%,36 months,13.42%,RENT,4500.0,720-724,2541.0,< 1 year
15351,5000,6.17%,60 months,11.52%,RENT,1667.0,770-774,1108.0,3 years
70412,3200,10.16%,36 months,16.17%,MORTGAGE,3750.0,705-709,4283.0,6 years
77240,7625,18.49%,36 months,15.79%,RENT,3166.67,670-674,8030.0,5 years
27710,3000,22.11%,60 months,0%,OWN,1471.0,690-694,0.0,6 years
25655,5000,11.49%,36 months,6.62%,MORTGAGE,3125.0,730-734,7187.0,1 year
27832,18500,12.99%,36 months,7.96%,RENT,5000.0,685-689,13490.0,10+ years
80208,18000,14.09%,36 months,15.45%,MORTGAGE,4000.0,690-694,13877.0,5 years
27425,4200,10.59%,36 months,11.53%,RENT,3000.0,695-699,10067.0,7 years
34961,19000,11.71%,60 months,13.79%,MORTGAGE,4791.67,730-734,16348.0,5 years
38145,15000,16.77%,36 months,7.29%,RENT,7916.67,675-679,5355.0,6 years
77673,18625,19.72%,60 months,22.98%,RENT,4000.0,680-684,26050.0,9 years
94947,12500,15.31%,36 months,17.67%,MORTGAGE,3916.67,690-694,8221.0,10+ years
49573,5000,15.31%,36 months,4.91%,RENT,7083.33,665-669,8225.0,5 years
61720,10000,12.12%,36 months,23.06%,RENT,3083.33,690-694,13638.0,3 years
42743,8000,16.77%,36 months,20.99%,RENT,3750.0,660-664,4010.0,5 years
40343,9600,13.49%,36 months,15.04%,RENT,4250.0,685-689,7713.0,1 year
96704,14075,18.75%,36 months,12.96%,RENT,3033.33,690-694,13036.0,8 years
10059,3000,7.51%,36 months,11.31%,RENT,3500.0,735-739,0.0,3 years
25767,1700,6.99%,36 months,5.20%,RENT,2250.0,750-754,4527.0,5 years
9244,8800,7.51%,36 months,20.73%,MORTGAGE,4833.0,790-794,306.0,5 years
38378,6000,15.96%,36 months,24.85%,MORTGAGE,3264.0,660-664,6347.0,10+ years
99189,15000,10.16%,36 months,18.57%,MORTGAGE,5000.0,700-704,33389.0,10+ years
66604,15000,14.33%,36 months,16.38%,MORTGAGE,5500.0,700-704,12413.0,3 years
87649,10000,13.11%,36 months,14.12%,RENT,7500.0,680-684,3235.0,6 years
58739,5950,12.12%,36 months,21.54%,MORTGAGE,5000.0,690-694,47746.0,10+ years
28808,10000,10.99%,36 months,8.23%,OWN,5833.33,700-704,11620.0,< 1 year
26877,4000,15.23%,36 months,10.73%,RENT,2916.67,670-674,1651.0,6 years
70785,8875,13.11%,36 months,30.46%,OWN,2166.67,700-704,6797.0,2 years
44672,2400,10.74%,36 months,11.20%,RENT,2000.0,705-709,3055.0,10+ years
103426,5500,16.07%,36 months,19.35%,MORTGAGE,3937.08,685-689,689.0,10+ years
4545,6000,12.53%,36 months,23.07%,RENT,2916.67,685-689,3334.0,2 years
82722,18000,19.05%,60 months,6.28%,MORTGAGE,7500.0,690-694,20675.0,10+ years
49956,32000,16.29%,60 months,15.14%,RENT,7055.0,725-729,16174.0,6 years
69741,6000,13.11%,36 months,4.53%,RENT,2625.0,690-694,4299.0,10+ years
65248,7200,8.90%,60 months,25.16%,MORTGAGE,3750.0,750-754,7283.0,6 years
75785,11500,11.14%,36 months,10.47%,RENT,2916.67,700-704,9562.0,< 1 year
27764,4800,5.42%,36 months,10.23%,MORTGAGE,6333.33,790-794,10704.0,10+ years
43707,4000,10.65%,36 months,23.40%,MORTGAGE,2333.33,685-689,3522.0,7 years
35025,15000,10.65%,36 months,14.36%,RENT,9083.33,720-724,26902.0,3 years
28518,15000,17.99%,36 months,21.04%,MORTGAGE,5319.17,675-679,5613.0,2 years
42228,25000,12.42%,36 months,1.05%,MORTGAGE,16666.67,705-709,2839.0,10+ years
81620,4800,18.75%,60 months,27.69%,RENT,1560.0,680-684,6563.0,< 1 year
37389,9500,6.62%,36 months,19.28%,MORTGAGE,3583.33,735-739,5240.0,10+ years
10554,6000,13.98%,36 months,7.73%,RENT,6250.0,675-679,3507.0,4 years
94092,12300,6.03%,36 months,7.15%,RENT,6666.67,740-744,10976.0,10+ years
54576,14000,9.76%,36 months,22.55%,MORTGAGE,8750.0,710-714,25026.0,10+ years
47468,10000,12.12%,36 months,5.95%,OWN,5000.0,700-704,10752.0,4 years
73765,5000,16.29%,60 months,11.80%,RENT,5416.67,690-694,8745.0,4 years
90239,10050,14.33%,36 months,6.07%,RENT,2916.67,710-714,7413.0,6 years
45980,4800,7.90%,36 months,19.07%,RENT,1500.0,720-724,6813.0,< 1 year
55803,14400,10.74%,36 months,5.90%,MORTGAGE,6833.33,700-704,10017.0,10+ years
98051,11625,15.31%,36 months,16.73%,RENT,2833.33,695-699,17469.0,10+ years
62884,18200,10.16%,36 months,7.95%,RENT,4750.0,720-724,16184.0,3 years
4644,9000,11.83%,36 months,0.48%,RENT,4833.0,715-719,0.0,4 years
57169,35000,18.25%,60 months,27.69%,RENT,8083.33,725-729,29300.0,10+ years
33050,1900,7.51%,36 months,19.27%,MORTGAGE,6000.0,735-739,18397.0,10+ years
20367,2400,10.37%,36 months,9.54%,MORTGAGE,3166.67,675-679,2174.0,1 year
36837,4500,11.71%,36 months,15.87%,MORTGAGE,3333.33,675-679,11963.0,6 years
68829,12000,12.12%,36 months,19.41%,MORTGAGE,8750.0,710-714,32028.0,4 years
61873,11575,7.90%,36 months,17.47%,MORTGAGE,2833.33,730-734,5654.0,10+ years
94081,20000,6.62%,36 months,21.61%,MORTGAGE,8161.33,720-724,27904.0,8 years
21900,2800,10.00%,36 months,20.32%,RENT,3250.0,700-704,8717.0,5 years
70285,6000,14.09%,36 months,9.93%,RENT,4250.0,680-684,5815.0,3 years
57923,22000,13.99%,60 months,18.28%,MORTGAGE,6083.33,720-724,20181.0,8 years
99914,10000,13.11%,36 months,20.34%,RENT,5416.67,675-679,8066.0,10+ years
100662,9450,12.12%,36 months,11.74%,MORTGAGE,4666.67,690-694,17639.0,10+ years
53424,18000,12.12%,60 months,14.89%,MORTGAGE,8333.33,730-734,4038.0,5 years
47764,8000,8.90%,36 months,2.93%,RENT,5000.0,710-714,5540.0,2 years
94950,12000,14.33%,36 months,20.06%,RENT,4166.67,760-764,14163.0,2 years
38976,10000,16.77%,36 months,18.55%,RENT,2916.67,660-664,7565.0,4 years
71538,10000,12.12%,36 months,19.58%,RENT,6250.0,695-699,16348.0,5 years
48972,3600,7.90%,36 months,26.21%,MORTGAGE,4166.67,735-739,25.0,3 years
31876,12000,17.49%,60 months,6.94%,MORTGAGE,5445.0,670-674,4904.0,9 years
48894,6950,10.74%,36 months,20.71%,OWN,4583.33,685-689,18814.0,10+ years
74320,8525,10.16%,36 months,26.14%,MORTGAGE,4583.33,705-709,31398.0,10+ years
65600,5000,14.33%,36 months,28.51%,RENT,2750.0,690-694,5957.0,3 years
38529,4800,18.25%,60 months,13.81%,RENT,3750.0,695-699,16302.0,10+ years
18088,6000,13.35%,36 months,21.36%,MORTGAGE,5000.0,665-669,4363.0,10+ years
47960,4000,19.22%,60 months,9.03%,RENT,3700.0,680-684,2177.0,2 years
48295,14000,6.03%,36 months,14.67%,RENT,7500.0,745-749,16648.0,10+ years
13454,2500,15.95%,36 months,24.07%,MORTGAGE,1500.0,665-669,2684.0,1 year
16524,2000,6.17%,36 months,2.63%,RENT,1600.0,745-749,736.0,3 years
14193,12800,11.49%,60 months,6.72%,MORTGAGE,4166.67,725-729,11992.0,1 year
51829,8000,7.90%,36 months,21.58%,RENT,5166.67,725-729,0.0,1 year
31000,3000,9.99%,36 months,21.30%,OWN,2333.33,710-714,3168.0,1 year
86532,7000,7.90%,36 months,1.41%,RENT,12500.0,725-729,5093.0,7 years
31448,11000,10.99%,36 months,4.26%,MORTGAGE,6666.67,695-699,4124.0,4 years
51408,6000,7.90%,36 months,14.99%,RENT,4416.67,720-724,2928.0,2 years
87572,19500,18.49%,36 months,9.79%,RENT,10000.0,675-679,14957.0,2 years
33225,16000,17.27%,60 months,19.26%,RENT,7000.0,695-699,5231.0,10+ years
93742,10000,14.09%,36 months,5.82%,RENT,8750.0,660-664,11394.0,3 years
41993,35000,17.58%,36 months,11.80%,MORTGAGE,13333.33,690-694,21393.0,10+ years
18447,8000,13.72%,36 months,9.67%,RENT,7758.33,665-669,12110.0,2 years
71782,14500,13.11%,36 months,28.29%,MORTGAGE,5988.67,700-704,18020.0,10+ years
19675,4500,13.43%,36 months,1.23%,RENT,11500.0,670-674,1847.0,1 year
43307,10000,9.91%,36 months,14.32%,MORTGAGE,3666.67,705-709,17161.0,1 year
88490,35000,19.05%,60 months,13.40%,MORTGAGE,9166.67,690-694,26633.0,1 year
65443,6000,7.90%,36 months,9.31%,OWN,1750.0,705-709,5056.0,6 years
47597,12000,19.22%,36 months,14.62%,OWN,4166.67,665-669,6309.0,6 years
30397,12100,16.89%,36 months,11.16%,MORTGAGE,6166.67,665-669,2081.0,4 years
92868,25000,14.09%,36 months,4.79%,MORTGAGE,6833.33,675-679,8811.0,8 years
48006,27000,18.25%,36 months,22.32%,MORTGAGE,8583.33,690-694,6658.0,8 years
66892,12250,18.75%,36 months,17.21%,OWN,2916.67,665-669,10523.0,7 years
79618,10000,17.77%,36 months,22.60%,RENT,2500.0,665-669,12938.0,4 years
55180,9175,13.67%,36 months,19.43%,MORTGAGE,7083.33,675-679,25639.0,8 years
75159,14075,15.31%,36 months,25.70%,OWN,4000.0,680-684,11907.0,5 years
48624,13100,18.55%,36 months,23.24%,RENT,7968.75,660-664,19607.0,10+ years
75022,14675,8.90%,36 months,14.95%,MORTGAGE,4000.0,715-719,12764.0,7 years
92795,18000,13.11%,36 months,26.54%,MORTGAGE,4166.67,670-674,16680.0,10+ years
94514,12000,7.62%,36 months,15.10%,RENT,5666.67,775-779,12094.0,10+ years
83906,19400,14.33%,36 months,16.15%,MORTGAGE,4583.33,680-684,12434.0,7 years
93318,18000,12.12%,36 months,19.29%,RENT,3333.33,665-669,26573.0,10+ years
62203,12000,17.77%,36 months,9.84%,MORTGAGE,7500.0,665-669,15866.0,7 years
60969,8000,13.11%,36 months,26.11%,MORTGAGE,4166.67,675-679,11500.0,< 1 year
94593,23750,19.72%,60 months,14.22%,RENT,8333.33,710-714,10549.0,2 years
37813,5500,12.69%,36 months,21.24%,RENT,1666.67,680-684,5056.0,< 1 year
70028,16950,17.27%,60 months,26.62%,MORTGAGE,3583.33,710-714,12588.0,10+ years
26033,1600,13.49%,36 months,12.10%,RENT,3200.0,670-674,1214.0,6 years
26950,6000,7.49%,36 months,14.66%,MORTGAGE,5833.33,715-719,7961.0,9 years
86660,7350,12.12%,36 months,19.85%,OWN,3355.05,695-699,11626.0,10+ years
97487,12825,17.77%,36 months,24.41%,MORTGAGE,3416.67,670-674,8539.0,10+ years
64166,10000,18.49%,60 months,16.47%,RENT,4104.67,695-699,7597.0,5 years
15014,17500,14.72%,36 months,9.30%,RENT,9519.75,695-699,31279.0,10+ years
98373,10000,13.11%,36 months,19.01%,MORTGAGE,7500.0,680-684,14426.0,9 years
31943,11600,6.99%,36 months,8.62%,RENT,5833.33,735-739,2671.0,< 1 year
29365,12000,13.99%,60 months,12.98%,RENT,4166.67,715-719,2316.0,3 years
66296,6100,14.09%,36 months,9.51%,RENT,6666.67,685-689,5665.0,2 years
49473,14000,15.31%,36 months,14.26%,MORTGAGE,5000.0,680-684,11249.0,10+ years
92016,10500,14.33%,36 months,19.55%,MORTGAGE,5666.67,670-674,11301.0,10+ years
98272,15000,15.80%,36 months,10.27%,RENT,3333.33,670-674,10108.0,4 years
94925,8000,17.27%,36 months,5.28%,MORTGAGE,5833.33,725-729,12484.0,10+ years
70905,20000,21.49%,36 months,27.47%,MORTGAGE,7750.0,660-664,26976.0,2 years
84633,12000,11.14%,36 months,3.11%,MORTGAGE,10833.33,705-709,11941.0,2 years
58263,17000,13.11%,36 months,16.92%,RENT,5083.33,690-694,8890.0,7 years
69300,6250,7.90%,36 months,8.45%,RENT,1916.67,720-724,3295.0,1 year
76916,27825,23.76%,60 months,12.86%,RENT,6250.0,665-669,27093.0,4 years
97076,30000,15.31%,36 months,15.42%,RENT,8333.33,680-684,29060.0,8 years
95637,3800,21.98%,36 months,8.31%,RENT,4333.33,680-684,4843.0,7 years
53567,2000,15.31%,36 months,21.43%,RENT,2766.67,670-674,2162.0,< 1 year
77867,6000,14.09%,36 months,24.25%,RENT,4000.0,680-684,24934.0,10+ years
65121,21000,19.05%,60 months,16.24%,RENT,8416.67,685-689,8764.0,5 years
41900,2500,13.49%,36 months,6.24%,RENT,5416.67,680-684,15373.0,6 years
33269,2400,16.77%,36 months,17%,RENT,2700.0,690-694,3418.0,3 years
48581,13000,10.74%,36 months,15.46%,RENT,2166.67,720-724,11101.0,3 years
52893,4800,14.65%,36 months,13.90%,RENT,5000.0,665-669,7391.0,2 years
36929,17475,9.91%,36 months,17.76%,RENT,3333.33,730-734,17261.0,2 years
40879,14000,14.65%,36 months,3.47%,MORTGAGE,8750.0,680-684,9035.0,10+ years
57586,2500,17.27%,36 months,11.34%,MORTGAGE,5833.33,665-669,14122.0,8 years
62177,8000,18.49%,36 months,14.45%,RENT,4166.67,660-664,9425.0,4 years
6020,5000,12.53%,36 months,21.49%,RENT,3108.33,705-709,0.0,2 years
73741,15000,13.11%,36 months,12.78%,RENT,9000.0,690-694,11016.0,< 1 year
83373,6000,7.90%,36 months,33.64%,RENT,4116.67,705-709,33746.0,1 year
37504,7800,10.65%,36 months,7.15%,MORTGAGE,4000.0,720-724,11063.0,9 years
95455,25000,7.90%,36 months,18.66%,MORTGAGE,7083.33,710-714,47504.0,9 years
26789,12000,12.99%,60 months,16.67%,MORTGAGE,9166.67,710-714,25165.0,2 years
28032,5000,15.99%,36 months,5.26%,MORTGAGE,2416.67,665-669,1620.0,6 years
24454,2500,10.59%,60 months,2.15%,OWN,3958.0,745-749,3417.0,2 years
44163,16000,16.29%,60 months,5.76%,MORTGAGE,5083.33,710-714,8729.0,10+ years
89884,25000,15.31%,60 months,3.98%,RENT,5666.67,745-749,11079.0,3 years
28601,2000,16.89%,36 months,11.91%,RENT,3400.0,660-664,747.0,10+ years
99913,2200,10.16%,36 months,24.15%,MORTGAGE,3400.0,730-734,1453.0,5 years
64020,3000,13.11%,36 months,32.21%,MORTGAGE,2583.33,670-674,6683.0,1 year
72604,17325,17.27%,60 months,30.24%,RENT,3750.0,705-709,31362.0,9 years
29547,5425,8.49%,36 months,21.16%,MORTGAGE,6333.33,730-734,25996.0,10+ years
49950,20000,22.78%,60 months,1.63%,RENT,12500.0,665-669,5407.0,5 years
34331,3300,11.71%,36 months,4.16%,RENT,3730.0,700-704,3675.0,1 year
94232,2000,17.27%,36 months,20.51%,MORTGAGE,3750.0,670-674,1371.0,7 years
98787,26500,13.11%,36 months,13.99%,RENT,5833.33,745-749,64504.0,5 years
52440,17975,18.55%,36 months,18.55%,RENT,4833.33,670-674,17448.0,7 years
46391,13500,13.99%,60 months,12.59%,MORTGAGE,8833.33,700-704,18978.0,2 years
32183,12000,15.27%,36 months,3.90%,RENT,7083.33,670-674,6040.0,2 years
52061,16750,21.48%,60 months,21.88%,RENT,2833.33,665-669,7903.0,3 years
5531,8000,12.18%,36 months,1.24%,RENT,1125.0,745-749,707.0,2 years
51087,10000,9.76%,36 months,14.08%,MORTGAGE,5416.67,710-714,10560.0,3 years
11132,10000,15.21%,36 months,10.93%,RENT,7083.0,670-674,11890.0,3 years
7752,5525,13.85%,36 months,21.03%,MORTGAGE,6620.0,720-724,37573.0,10+ years
30788,17200,19.69%,60 months,9.95%,RENT,3666.67,705-709,2117.0,2 years
4841,4000,11.48%,36 months,22.93%,MORTGAGE,3833.33,715-719,0.0,2 years
48151,13000,13.11%,36 months,10.58%,RENT,5000.0,735-739,11090.0,1 year
92367,27575,17.27%,60 months,18.28%,MORTGAGE,7833.33,680-684,28055.0,7 years
100674,24000,14.33%,36 months,15.86%,MORTGAGE,7500.0,670-674,2426.0,10+ years
62867,7000,18.49%,36 months,15.92%,RENT,5000.0,660-664,13665.0,5 years
33119,14000,19.03%,60 months,13.52%,MORTGAGE,3616.0,670-674,13923.0,2 years
84738,7750,6.03%,36 months,22.01%,RENT,4766.67,780-784,4667.0,6 years
71758,25000,15.31%,36 months,13%,RENT,5416.67,685-689,22824.0,6 years
56528,5000,16.29%,36 months,16.06%,MORTGAGE,8750.0,660-664,19598.0,2 years
17236,5000,12.98%,36 months,17.29%,MORTGAGE,3250.0,665-669,4656.0,3 years
99541,35000,15.31%,36 months,15%,RENT,6666.67,680-684,33472.0,10+ years
11620,3800,11.12%,36 months,15.45%,MORTGAGE,5416.67,700-704,9266.0,10+ years
73232,2800,8.90%,36 months,27.76%,RENT,3250.0,700-704,22401.0,10+ years
27317,6250,7.49%,36 months,23.97%,MORTGAGE,2900.0,730-734,21536.0,2 years
73956,6000,17.27%,36 months,29.13%,RENT,2752.92,660-664,4569.0,< 1 year
77363,20000,14.09%,36 months,34.91%,MORTGAGE,4583.33,710-714,6510.0,2 years
71926,8000,11.14%,36 months,23.93%,RENT,2666.67,700-704,10128.0,5 years
46024,12000,6.62%,36 months,4.81%,MORTGAGE,9833.33,790-794,5584.0,10+ years
26533,5000,6.99%,36 months,8.51%,MORTGAGE,3750.0,745-749,3998.0,6 years
95456,21850,23.28%,60 months,26.95%,MORTGAGE,5833.33,675-679,29643.0,3 years
23197,9600,7.29%,36 months,9.66%,RENT,6048.0,740-744,15700.0,7 years
24376,20000,16.89%,60 months,6.83%,OWN,4000.0,700-704,5845.0,10+ years
57260,14825,13.67%,36 months,9.55%,RENT,2500.0,695-699,8073.0,2 years
81130,8000,17.27%,36 months,1.98%,MORTGAGE,6000.0,670-674,5032.0,10+ years
38892,20000,11.71%,36 months,14.95%,MORTGAGE,10416.67,720-724,26179.0,1 year
35468,7000,7.90%,36 months,20.96%,OWN,2300.0,765-769,0.0,10+ years
53234,7150,13.11%,36 months,12.33%,RENT,3666.67,685-689,10561.0,< 1 year
77494,15000,14.33%,36 months,33.42%,RENT,4500.0,675-679,13369.0,< 1 year
66072,9000,6.62%,36 months,13.85%,RENT,4166.67,765-769,7853.0,1 year
6976,17600,16.35%,36 months,17.35%,MORTGAGE,7500.0,665-669,14555.0,7 years
22259,10000,12.68%,36 months,13.96%,RENT,2500.0,690-694,10481.0,< 1 year
84805,13225,15.31%,36 months,27.07%,RENT,5833.33,680-684,18569.0,10+ years
69014,4000,11.14%,36 months,33.80%,MORTGAGE,3333.33,700-704,12922.0,4 years
71550,35000,19.05%,36 months,21.12%,MORTGAGE,13750.0,735-739,99549.0,10+ years
56595,9000,6.03%,36 months,12.23%,MORTGAGE,5000.0,750-754,5224.0,7 years
48498,18225,12.12%,36 months,20.87%,MORTGAGE,4850.0,700-704,37592.0,3 years
48798,14400,6.62%,36 months,6.71%,MORTGAGE,12500.0,770-774,1280.0,10+ years
94440,30000,23.76%,60 months,14.25%,RENT,6928.13,660-664,28665.0,10+ years
46421,13475,12.12%,36 months,19.46%,MORTGAGE,2250.0,715-719,11674.0,< 1 year
90531,10000,19.05%,36 months,17.95%,MORTGAGE,3750.0,675-679,7034.0,6 years
51302,12000,6.62%,36 months,9.46%,MORTGAGE,5833.33,740-744,12028.0,8 years
28257,6000,16.89%,60 months,18.39%,RENT,3083.0,695-699,1181.0,3 years
49872,5000,8.90%,36 months,15.93%,MORTGAGE,6666.67,705-709,12307.0,7 years
26290,3600,8.90%,36 months,3.27%,RENT,1558.33,745-749,1594.0,3 years
32985,10000,14.27%,36 months,10.97%,RENT,7500.0,665-669,7778.0,7 years
80200,5450,13.11%,36 months,25.91%,RENT,3500.0,670-674,7619.0,1 year
74163,9750,17.27%,36 months,21.93%,RENT,2817.5,670-674,6324.0,1 year
35740,30000,7.51%,36 months,1.08%,OWN,10416.67,785-789,740.0,5 years
52405,8500,6.62%,36 months,4.90%,MORTGAGE,4166.67,740-744,7114.0,10+ years
54513,14400,7.90%,36 months,17.89%,RENT,13100.0,745-749,14550.0,4 years
10293,8000,7.14%,36 months,1.73%,RENT,3750.0,765-769,3381.0,< 1 year
66880,12000,13.11%,36 months,6.46%,RENT,13166.67,680-684,8426.0,5 years
84273,21000,18.75%,60 months,11.31%,MORTGAGE,10250.0,695-699,38820.0,10+ years
48166,10800,13.67%,60 months,0.94%,RENT,7500.0,730-734,1577.0,< 1 year
67265,2100,14.33%,36 months,3.50%,OWN,1000.0,690-694,893.0,< 1 year
41102,4000,6.03%,36 months,15.13%,MORTGAGE,6583.33,770-774,63294.0,10+ years
47422,3500,7.62%,36 months,20.93%,RENT,4333.33,725-729,11538.0,6 years
62856,19000,14.33%,60 months,16.06%,MORTGAGE,5000.0,715-719,20918.0,10+ years
92641,2500,18.49%,36 months,22.49%,MORTGAGE,3916.67,670-674,14892.0,6 years
7953,16000,14.59%,36 months,9.47%,RENT,5416.67,690-694,15518.0,10+ years
27693,10000,5.42%,36 months,10.41%,MORTGAGE,7500.0,780-784,11532.0,9 years
70029,7100,14.09%,36 months,19.22%,RENT,4166.67,685-689,6788.0,2 years
45115,1700,13.99%,36 months,20.67%,OWN,1200.0,675-679,7382.0,4 years
96928,4000,11.14%,36 months,12.20%,MORTGAGE,6666.67,670-674,7153.0,5 years
51257,18225,17.99%,36 months,23.35%,RENT,3083.33,675-679,17128.0,3 years
92820,30000,16.29%,60 months,20.28%,RENT,13666.67,735-739,39059.0,1 year
17826,10000,6.54%,36 months,17.05%,RENT,6916.67,730-734,10302.0,3 years
66186,6000,7.90%,36 months,2.51%,RENT,7500.0,720-724,6394.0,2 years
73450,6000,12.12%,36 months,7.40%,MORTGAGE,5000.0,675-679,14045.0,2 years
96780,6000,15.80%,36 months,19.56%,OWN,1666.67,675-679,5291.0,< 1 year
62089,7000,17.77%,36 months,18.15%,RENT,4750.0,665-669,12307.0,< 1 year
60963,10000,15.31%,36 months,9.55%,OWN,4166.67,670-674,11551.0,4 years
